          distance              timeN                 Tn           C+(158m)        C+(2324.7A)        C+(2323.5A)        C+(2328.1A)        C+(2326.9A)        C+(2325.4A)         Si+(34.8m)         H(1215.7A)         H(1025.7A)          C(609.8m)          C(370.4m)           C(9850A)           C(9824A)         Si(129.7m)          Si(68.5m)           O(63.2m)          O(145.3m)           O(6300A)           O(6363A)          S+(6731A)          S+(6716A)         N+(205.3m)         N+(121.8m)          N+(6527A)          N+(6548A)          N+(6583A)           N(5200A)           N(5197A)           S(25.2m) 
  2.187379744E-035   1.386308379E-049   4.575000000E+001   5.128794018E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.354545712E-060   0.000000000E+000   0.000000000E+000   1.160136793E-058   3.801938200E-058   9.957468618E-200   3.359356513E-200   1.957018123E-059   7.562795594E-061   1.455392126E-058   3.679367925E-060   0.000000000E+000   0.000000000E+000   4.651747074E-260   2.565664110E-260   3.557188550E-066   2.791439579E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.515637374E-064 
  2.188045573E-035   1.386730365E-049   4.575000000E+001   5.130355203E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.354958031E-060   0.000000000E+000   0.000000000E+000   1.160489934E-058   3.803095496E-058   9.960499634E-200   3.360379088E-200   1.957613832E-059   7.565097680E-061   1.455835142E-058   3.680487910E-060   0.000000000E+000   0.000000000E+000   4.653163048E-260   2.566445088E-260   3.558271344E-066   2.792289283E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.517316313E-064 
  2.188711402E-035   1.387152351E-049   4.575000000E+001   5.131916388E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.355370350E-060   0.000000000E+000   0.000000000E+000   1.160843075E-058   3.804252791E-058   9.963530649E-200   3.361401664E-200   1.958209541E-059   7.567399766E-061   1.456278157E-058   3.681607896E-060   0.000000000E+000   0.000000000E+000   4.654579022E-260   2.567226066E-260   3.559354139E-066   2.793138986E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.518995252E-064 
  2.189377230E-035   1.387574337E-049   4.575000000E+001   5.133477574E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.355782668E-060   0.000000000E+000   0.000000000E+000   1.161196216E-058   3.805410086E-058   9.966561664E-200   3.362424239E-200   1.958805250E-059   7.569701852E-061   1.456721173E-058   3.682727881E-060   0.000000000E+000   0.000000000E+000   4.655994996E-260   2.568007045E-260   3.560436933E-066   2.793988690E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.520674191E-064 
  2.190043059E-035   1.387996324E-049   4.575000000E+001   5.135038759E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.356194987E-060   0.000000000E+000   0.000000000E+000   1.161549357E-058   3.806567382E-058   9.969592680E-200   3.363446814E-200   1.959400959E-059   7.572003938E-061   1.457164189E-058   3.683847867E-060   0.000000000E+000   0.000000000E+000   4.657410970E-260   2.568788023E-260   3.561519728E-066   2.794838394E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.522353130E-064 
  2.190708888E-035   1.388418310E-049   4.575000000E+001   5.136599944E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.356607305E-060   0.000000000E+000   0.000000000E+000   1.161902499E-058   3.807724677E-058   9.972623695E-200   3.364469389E-200   1.959996667E-059   7.574306024E-061   1.457607205E-058   3.684967853E-060   0.000000000E+000   0.000000000E+000   4.658826944E-260   2.569569001E-260   3.562602523E-066   2.795688097E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.524032069E-064 
  2.191374717E-035   1.388840296E-049   4.575000000E+001   5.138161129E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.357019624E-060   0.000000000E+000   0.000000000E+000   1.162255640E-058   3.808881973E-058   9.975654710E-200   3.365491965E-200   1.960592376E-059   7.576608110E-061   1.458050221E-058   3.686087838E-060   0.000000000E+000   0.000000000E+000   4.660242918E-260   2.570349980E-260   3.563685317E-066   2.796537801E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.525711008E-064 
  2.191825040E-035   1.389125700E-049   4.575000000E+001   5.139217015E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.357298490E-060   0.000000000E+000   0.000000000E+000   1.162494482E-058   3.809664693E-058   9.977704695E-200   3.366183569E-200   1.960995276E-059   7.578165094E-061   1.458349848E-058   3.686845325E-060   0.000000000E+000   0.000000000E+000   4.661200592E-260   2.570878183E-260   3.564417650E-066   2.797112486E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.526846535E-064 
  2.192275364E-035   1.389411105E-049   4.575000000E+001   5.140272901E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.357577355E-060   0.000000000E+000   0.000000000E+000   1.162733324E-058   3.810447414E-058   9.979754680E-200   3.366875174E-200   1.961398175E-059   7.579722078E-061   1.458649476E-058   3.687602811E-060   0.000000000E+000   0.000000000E+000   4.662158267E-260   2.571406387E-260   3.565149983E-066   2.797687171E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.527982062E-064 
  2.192725688E-035   1.389696509E-049   4.575000000E+001   5.141328787E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.357856221E-060   0.000000000E+000   0.000000000E+000   1.162972166E-058   3.811230135E-058   9.981804665E-200   3.367566778E-200   1.961801074E-059   7.581279061E-061   1.458949103E-058   3.688360298E-060   0.000000000E+000   0.000000000E+000   4.663115941E-260   2.571934591E-260   3.565882316E-066   2.798261856E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.529117588E-064 
  2.193176012E-035   1.389981913E-049   4.575000000E+001   5.142384673E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.358135087E-060   0.000000000E+000   0.000000000E+000   1.163211008E-058   3.812012855E-058   9.983854650E-200   3.368258383E-200   1.962203974E-059   7.582836045E-061   1.459248731E-058   3.689117784E-060   0.000000000E+000   0.000000000E+000   4.664073615E-260   2.572462795E-260   3.566614649E-066   2.798836541E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.530253115E-064 
  2.193626336E-035   1.390267318E-049   4.575000000E+001   5.143440559E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.358413953E-060   0.000000000E+000   0.000000000E+000   1.163449850E-058   3.812795576E-058   9.985904635E-200   3.368949987E-200   1.962606873E-059   7.584393029E-061   1.459548358E-058   3.689875271E-060   0.000000000E+000   0.000000000E+000   4.665031289E-260   2.572990999E-260   3.567346982E-066   2.799411226E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.531388642E-064 
  2.194076660E-035   1.390552722E-049   4.575000000E+001   5.144496445E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.358692819E-060   0.000000000E+000   0.000000000E+000   1.163688692E-058   3.813578297E-058   9.987954620E-200   3.369641592E-200   1.963009772E-059   7.585950013E-061   1.459847986E-058   3.690632758E-060   0.000000000E+000   0.000000000E+000   4.665988964E-260   2.573519202E-260   3.568079315E-066   2.799985911E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.532524169E-064 
  2.194386371E-035   1.390749010E-049   4.575000000E+001   5.145222632E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.358884609E-060   0.000000000E+000   0.000000000E+000   1.163852956E-058   3.814116614E-058   9.989364500E-200   3.370117244E-200   1.963286867E-059   7.587020831E-061   1.460054055E-058   3.691153720E-060   0.000000000E+000   0.000000000E+000   4.666647606E-260   2.573882475E-260   3.568582978E-066   2.800381152E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.533305130E-064 
  2.194696082E-035   1.390945297E-049   4.575000000E+001   5.145948819E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.359076400E-060   0.000000000E+000   0.000000000E+000   1.164017221E-058   3.814654931E-058   9.990774380E-200   3.370592896E-200   1.963563962E-059   7.588091649E-061   1.460260125E-058   3.691674683E-060   0.000000000E+000   0.000000000E+000   4.667306247E-260   2.574245748E-260   3.569086641E-066   2.800776392E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.534086090E-064 
  2.195005793E-035   1.391141584E-049   4.575000000E+001   5.146675006E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.359268190E-060   0.000000000E+000   0.000000000E+000   1.164181485E-058   3.815193248E-058   9.992184260E-200   3.371068548E-200   1.963841056E-059   7.589162466E-061   1.460466194E-058   3.692195645E-060   0.000000000E+000   0.000000000E+000   4.667964889E-260   2.574609021E-260   3.569590304E-066   2.801171633E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.534867050E-064 
  2.195315504E-035   1.391337872E-049   4.575000000E+001   5.147401193E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.359459981E-060   0.000000000E+000   0.000000000E+000   1.164345749E-058   3.815731566E-058   9.993594140E-200   3.371544200E-200   1.964118151E-059   7.590233284E-061   1.460672263E-058   3.692716607E-060   0.000000000E+000   0.000000000E+000   4.668623531E-260   2.574972294E-260   3.570093968E-066   2.801566873E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.535648010E-064 
  2.195625215E-035   1.391534159E-049   4.575000000E+001   5.148127380E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.359651771E-060   0.000000000E+000   0.000000000E+000   1.164510013E-058   3.816269883E-058   9.995004021E-200   3.372019852E-200   1.964395245E-059   7.591304102E-061   1.460878332E-058   3.693237570E-060   0.000000000E+000   0.000000000E+000   4.669282173E-260   2.575335567E-260   3.570597631E-066   2.801962114E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.536428971E-064 
  2.195934926E-035   1.391730446E-049   4.575000000E+001   5.148853567E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.359843561E-060   0.000000000E+000   0.000000000E+000   1.164674277E-058   3.816808200E-058   9.996413901E-200   3.372495504E-200   1.964672340E-059   7.592374920E-061   1.461084402E-058   3.693758532E-060   0.000000000E+000   0.000000000E+000   4.669940815E-260   2.575698840E-260   3.571101294E-066   2.802357354E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.537209931E-064 
  2.196145668E-035   1.391864010E-049   4.575000000E+001   5.149347700E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.359974065E-060   0.000000000E+000   0.000000000E+000   1.164786050E-058   3.817174497E-058   9.997373252E-200   3.372819160E-200   1.964860889E-059   7.593103556E-061   1.461224621E-058   3.694113021E-060   0.000000000E+000   0.000000000E+000   4.670388987E-260   2.575946029E-260   3.571444011E-066   2.802626295E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.537741334E-064 
  2.196356411E-035   1.391997573E-049   4.575000000E+001   5.149841833E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.360104569E-060   0.000000000E+000   0.000000000E+000   1.164897823E-058   3.817540794E-058   9.998332603E-200   3.373142817E-200   1.965049437E-059   7.593832193E-061   1.461364841E-058   3.694467509E-060   0.000000000E+000   0.000000000E+000   4.670837159E-260   2.576193217E-260   3.571786727E-066   2.802895236E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.538272738E-064 
  2.196567153E-035   1.392131136E-049   4.575000000E+001   5.150335966E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.360235072E-060   0.000000000E+000   0.000000000E+000   1.165009596E-058   3.817907092E-058   9.999291954E-200   3.373466474E-200   1.965237986E-059   7.594560829E-061   1.461505060E-058   3.694821997E-060   0.000000000E+000   0.000000000E+000   4.671285331E-260   2.576440406E-260   3.572129444E-066   2.803164177E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.538804141E-064 
  2.196777895E-035   1.392264700E-049   4.575000000E+001   5.150830099E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.360365576E-060   0.000000000E+000   0.000000000E+000   1.165121369E-058   3.818273389E-058   1.000025130E-199   3.373790131E-200   1.965426535E-059   7.595289466E-061   1.461645280E-058   3.695176485E-060   0.000000000E+000   0.000000000E+000   4.671733503E-260   2.576687594E-260   3.572472161E-066   2.803433118E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.539335544E-064 
  2.196988638E-035   1.392398263E-049   4.575000000E+001   5.151324232E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.360496079E-060   0.000000000E+000   0.000000000E+000   1.165233143E-058   3.818639686E-058   1.000121066E-199   3.374113788E-200   1.965615083E-059   7.596018103E-061   1.461785499E-058   3.695530974E-060   0.000000000E+000   0.000000000E+000   4.672181675E-260   2.576934783E-260   3.572814878E-066   2.803702059E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.539866948E-064 
  2.197199380E-035   1.392531827E-049   4.575000000E+001   5.151818365E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.360626583E-060   0.000000000E+000   0.000000000E+000   1.165344916E-058   3.819005983E-058   1.000217001E-199   3.374437444E-200   1.965803632E-059   7.596746739E-061   1.461925719E-058   3.695885462E-060   0.000000000E+000   0.000000000E+000   4.672629847E-260   2.577181971E-260   3.573157595E-066   2.803971000E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.540398351E-064 
  2.197342597E-035   1.392622594E-049   4.575000000E+001   5.152154169E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.360715271E-060   0.000000000E+000   0.000000000E+000   1.165420875E-058   3.819254913E-058   1.000282197E-199   3.374657396E-200   1.965931766E-059   7.597241908E-061   1.462021010E-058   3.696126366E-060   0.000000000E+000   0.000000000E+000   4.672934417E-260   2.577349957E-260   3.573390499E-066   2.804153767E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.540759484E-064 
  2.197485814E-035   1.392713362E-049   4.575000000E+001   5.152489974E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.360803959E-060   0.000000000E+000   0.000000000E+000   1.165496834E-058   3.819503842E-058   1.000347392E-199   3.374877348E-200   1.966059901E-059   7.597737077E-061   1.462116301E-058   3.696367270E-060   0.000000000E+000   0.000000000E+000   4.673238987E-260   2.577517942E-260   3.573623404E-066   2.804336535E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.541120616E-064 
  2.197629031E-035   1.392804129E-049   4.575000000E+001   5.152825778E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.360892647E-060   0.000000000E+000   0.000000000E+000   1.165572793E-058   3.819752772E-058   1.000412588E-199   3.375097299E-200   1.966188035E-059   7.598232246E-061   1.462211592E-058   3.696608174E-060   0.000000000E+000   0.000000000E+000   4.673543557E-260   2.577685927E-260   3.573856309E-066   2.804519303E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.541481749E-064 
  2.197772248E-035   1.392894896E-049   4.575000000E+001   5.153161582E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.360981335E-060   0.000000000E+000   0.000000000E+000   1.165648753E-058   3.820001701E-058   1.000477784E-199   3.375317251E-200   1.966316170E-059   7.598727415E-061   1.462306882E-058   3.696849078E-060   0.000000000E+000   0.000000000E+000   4.673848127E-260   2.577853912E-260   3.574089213E-066   2.804702070E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.541842882E-064 
  2.197915465E-035   1.392985664E-049   4.575000000E+001   5.153497387E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.361070023E-060   0.000000000E+000   0.000000000E+000   1.165724712E-058   3.820250630E-058   1.000542980E-199   3.375537202E-200   1.966444304E-059   7.599222584E-061   1.462402173E-058   3.697089983E-060   0.000000000E+000   0.000000000E+000   4.674152697E-260   2.578021897E-260   3.574322118E-066   2.804884838E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.542204014E-064 
  2.198058682E-035   1.393076431E-049   4.575000000E+001   5.153833191E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.361158711E-060   0.000000000E+000   0.000000000E+000   1.165800671E-058   3.820499560E-058   1.000608176E-199   3.375757154E-200   1.966572439E-059   7.599717753E-061   1.462497464E-058   3.697330887E-060   0.000000000E+000   0.000000000E+000   4.674457267E-260   2.578189882E-260   3.574555022E-066   2.805067606E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.542565147E-064 
  2.198156759E-035   1.393138591E-049   4.575000000E+001   5.154063156E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.361219446E-060   0.000000000E+000   0.000000000E+000   1.165852689E-058   3.820670031E-058   1.000652823E-199   3.375907781E-200   1.966660187E-059   7.600056854E-061   1.462562721E-058   3.697495862E-060   0.000000000E+000   0.000000000E+000   4.674665842E-260   2.578304922E-260   3.574714519E-066   2.805192768E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.542812457E-064 
  2.198254837E-035   1.393200750E-049   4.575000000E+001   5.154293121E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.361280181E-060   0.000000000E+000   0.000000000E+000   1.165904707E-058   3.820840502E-058   1.000697470E-199   3.376058408E-200   1.966747936E-059   7.600395954E-061   1.462627978E-058   3.697660838E-060   0.000000000E+000   0.000000000E+000   4.674874417E-260   2.578419961E-260   3.574874016E-066   2.805317931E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.543059767E-064 
  2.198352914E-035   1.393262909E-049   4.575000000E+001   5.154523085E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.361340916E-060   0.000000000E+000   0.000000000E+000   1.165956726E-058   3.821010973E-058   1.000742118E-199   3.376209034E-200   1.966835685E-059   7.600735055E-061   1.462693235E-058   3.697825813E-060   0.000000000E+000   0.000000000E+000   4.675082992E-260   2.578535000E-260   3.575033514E-066   2.805443093E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.543307077E-064 
  2.198450992E-035   1.393325068E-049   4.575000000E+001   5.154753050E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.361401651E-060   0.000000000E+000   0.000000000E+000   1.166008744E-058   3.821181444E-058   1.000786765E-199   3.376359661E-200   1.966923434E-059   7.601074155E-061   1.462758491E-058   3.697990788E-060   0.000000000E+000   0.000000000E+000   4.675291566E-260   2.578650039E-260   3.575193011E-066   2.805568256E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.543554387E-064 
  2.198549069E-035   1.393387227E-049   4.575000000E+001   5.154983015E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.361462386E-060   0.000000000E+000   0.000000000E+000   1.166060762E-058   3.821351916E-058   1.000831412E-199   3.376510288E-200   1.967011182E-059   7.601413255E-061   1.462823748E-058   3.698155764E-060   0.000000000E+000   0.000000000E+000   4.675500141E-260   2.578765078E-260   3.575352508E-066   2.805693418E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.543801697E-064 
  2.198647147E-035   1.393449386E-049   4.575000000E+001   5.155212980E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.361523121E-060   0.000000000E+000   0.000000000E+000   1.166112780E-058   3.821522387E-058   1.000876059E-199   3.376660915E-200   1.967098931E-059   7.601752356E-061   1.462889005E-058   3.698320739E-060   0.000000000E+000   0.000000000E+000   4.675708716E-260   2.578880117E-260   3.575512005E-066   2.805818581E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.544049007E-064 
  2.198713520E-035   1.393491452E-049   4.575000000E+001   5.155368605E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.361564223E-060   0.000000000E+000   0.000000000E+000   1.166147983E-058   3.821637751E-058   1.000906274E-199   3.376762849E-200   1.967158314E-059   7.601981838E-061   1.462933167E-058   3.698432384E-060   0.000000000E+000   0.000000000E+000   4.675849867E-260   2.578957969E-260   3.575619943E-066   2.805903283E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.544216371E-064 
  2.198779892E-035   1.393533517E-049   4.575000000E+001   5.155524231E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.361605325E-060   0.000000000E+000   0.000000000E+000   1.166183186E-058   3.821753116E-058   1.000936489E-199   3.376864784E-200   1.967217697E-059   7.602211320E-061   1.462977329E-058   3.698544030E-060   0.000000000E+000   0.000000000E+000   4.675991018E-260   2.579035820E-260   3.575727881E-066   2.805987985E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.544383736E-064 
  2.198846265E-035   1.393575583E-049   4.575000000E+001   5.155679857E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.361646426E-060   0.000000000E+000   0.000000000E+000   1.166218388E-058   3.821868480E-058   1.000966703E-199   3.376966719E-200   1.967277080E-059   7.602440803E-061   1.463021490E-058   3.698655675E-060   0.000000000E+000   0.000000000E+000   4.676132168E-260   2.579113672E-260   3.575835818E-066   2.806072687E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.544551100E-064 
  2.198912638E-035   1.393617648E-049   4.575000000E+001   5.155835483E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.361687528E-060   0.000000000E+000   0.000000000E+000   1.166253591E-058   3.821983845E-058   1.000996918E-199   3.377068654E-200   1.967336463E-059   7.602670285E-061   1.463065652E-058   3.698767320E-060   0.000000000E+000   0.000000000E+000   4.676273319E-260   2.579191523E-260   3.575943756E-066   2.806157390E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.544718464E-064 
  2.198979011E-035   1.393659714E-049   4.575000000E+001   5.155991109E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.361728630E-060   0.000000000E+000   0.000000000E+000   1.166288794E-058   3.822099209E-058   1.001027132E-199   3.377170589E-200   1.967395846E-059   7.602899767E-061   1.463109814E-058   3.698878965E-060   0.000000000E+000   0.000000000E+000   4.676414470E-260   2.579269375E-260   3.576051694E-066   2.806242092E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.544885828E-064 
  2.199045384E-035   1.393701779E-049   4.575000000E+001   5.156146735E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.361769732E-060   0.000000000E+000   0.000000000E+000   1.166323996E-058   3.822214573E-058   1.001057347E-199   3.377272524E-200   1.967455229E-059   7.603129250E-061   1.463153976E-058   3.698990610E-060   0.000000000E+000   0.000000000E+000   4.676555620E-260   2.579347226E-260   3.576159632E-066   2.806326794E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.545053192E-064 
  2.199090944E-035   1.393730654E-049   4.575000000E+001   5.156253563E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.361797945E-060   0.000000000E+000   0.000000000E+000   1.166348161E-058   3.822293764E-058   1.001078087E-199   3.377342496E-200   1.967495991E-059   7.603286774E-061   1.463184290E-058   3.699067248E-060   0.000000000E+000   0.000000000E+000   4.676652511E-260   2.579400666E-260   3.576233724E-066   2.806384937E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.545168077E-064 
  2.199136505E-035   1.393759530E-049   4.575000000E+001   5.156360390E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.361826159E-060   0.000000000E+000   0.000000000E+000   1.166372325E-058   3.822372954E-058   1.001098827E-199   3.377412468E-200   1.967536754E-059   7.603444299E-061   1.463214604E-058   3.699143885E-060   0.000000000E+000   0.000000000E+000   4.676749402E-260   2.579454106E-260   3.576307817E-066   2.806443080E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.545282962E-064 
  2.199182066E-035   1.393788405E-049   4.575000000E+001   5.156467217E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.361854373E-060   0.000000000E+000   0.000000000E+000   1.166396490E-058   3.822452144E-058   1.001119568E-199   3.377482439E-200   1.967577516E-059   7.603601824E-061   1.463244919E-058   3.699220522E-060   0.000000000E+000   0.000000000E+000   4.676846293E-260   2.579507546E-260   3.576381909E-066   2.806501222E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.545397847E-064 
  2.199227626E-035   1.393817280E-049   4.575000000E+001   5.156574044E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.361882587E-060   0.000000000E+000   0.000000000E+000   1.166420654E-058   3.822531334E-058   1.001140308E-199   3.377552411E-200   1.967618279E-059   7.603759349E-061   1.463275233E-058   3.699297159E-060   0.000000000E+000   0.000000000E+000   4.676943184E-260   2.579560986E-260   3.576456002E-066   2.806559365E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.545512731E-064 
