          distance              timeN                 Tn          C(3P-J=0)          C(3P-J=1)          C(3P-J=2)          C(1D-J=2)          C(1S-J=0)        N(4S-J=3/2)        N(2D-J=5/2)        N(2D-J=3/2)        N(2P-J=1/2)        N(2P-J=3/2)          O(3P-J=2)          O(3P-J=1)          O(3P-J=0)          O(1D-J=2)          O(1S-J=0)          S(3P-J=2)          S(3P-J=1)          S(3P-J=0)          S(1D-J=2)          S(1S-J=0)         Si(3P-J=0)         Si(3P-J=1)         Si(3P-J=2)         Si(1D-J=2)         Si(1S-J=0)       C+(2P-J=1/2)       C+(2P-J=3/2)       C+(4P-J=1/2)       C+(4P-J=3/2)       C+(4P-J=5/2)         N+(3P-J=0)         N+(3P-J=1)         N+(3P-J=2)         N+(1D-J=2)         N+(1S-J=0)       O+(4S-J=3/2)       O+(2D-J=5/2)       O+(2D-J=3/2)       O+(2P-J=3/2)       O+(2P-J=1/2)       S+(4S-J=3/2)       S+(2D-J=3/2)       S+(2D-J=5/2)       S+(2P-J=1/2)       S+(2P-J=3/2)      Si+(2P-J=1/2)      Si+(2P-J=3/2)      Si+(4P-J=1/2)      Si+(4P-J=3/2)      Si+(4P-J=5/2) 
  1.480704690E+003   1.340621173E-011   4.575000000E+001   2.663589666E-001   4.597706350E-001   2.738703985E-001   0.000000000E+000   0.000000000E+000   1.000000000E+000   9.482614581E-269   1.728117249E-269   1.105273498E-298   1.610380096E-288   9.999615072E-001   2.968374430E-005   8.809008662E-006   2.972604416E-023   2.588264155E-025   9.999999990E-001   9.613243059E-010   9.362612553E-012   0.000000000E+000   0.000000000E+000   9.876186779E-001   1.233201312E-002   4.930899741E-005   0.000000000E+000   0.000000000E+000   8.779362995E-001   1.220637005E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.967495889E-001   3.208766809E-003   4.164433429E-005   0.000000000E+000   0.000000000E+000   1.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000000000E+000   3.439021756E-207   6.420743826E-207   0.000000000E+000   0.000000000E+000   9.999972750E-001   2.724952244E-006   2.055685801E-059   1.338586103E-058   3.829539873E-029 
  1.524350526E+003   1.380137852E-011   4.575000000E+001   2.663589666E-001   4.597706350E-001   2.738703985E-001   0.000000000E+000   0.000000000E+000   1.000000000E+000   9.482614580E-269   1.728117249E-269   3.684244994E-299   5.367933654E-289   9.999615072E-001   2.968374430E-005   8.809008662E-006   3.242841181E-023   2.823560897E-025   9.999999990E-001   9.613243059E-010   9.362612553E-012   0.000000000E+000   0.000000000E+000   9.876186779E-001   1.233201312E-002   4.930899741E-005   0.000000000E+000   0.000000000E+000   8.779362995E-001   1.220637005E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.967495889E-001   3.208766809E-003   4.164433429E-005   7.525542617E-023   2.688092062E-025   1.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000000000E+000   3.439021756E-207   6.420743825E-207   0.000000000E+000   0.000000000E+000   9.999972750E-001   2.724952244E-006   2.055685801E-059   1.338586103E-058   3.829539873E-029 
  1.567996362E+003   1.419654531E-011   4.575000000E+001   2.663589666E-001   4.597706350E-001   2.738703985E-001   0.000000000E+000   0.000000000E+000   1.000000000E+000   9.482614580E-269   1.728117249E-269   7.368489988E-299   1.073586731E-288   9.999615072E-001   2.968374430E-005   8.809008662E-006   3.242841181E-023   2.823560897E-025   9.999999990E-001   9.613243059E-010   9.362612553E-012   0.000000000E+000   0.000000000E+000   9.876186779E-001   1.233201312E-002   4.930899741E-005   0.000000000E+000   0.000000000E+000   8.779362995E-001   1.220637005E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.967495889E-001   3.208766809E-003   4.164433429E-005   1.128831393E-022   4.032138093E-025   1.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000000000E+000   3.439021756E-207   6.420743825E-207   0.000000000E+000   0.000000000E+000   9.999972750E-001   2.724952244E-006   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  1.611642198E+003   1.459171210E-011   4.575000000E+001   2.663589666E-001   4.597706350E-001   2.738703985E-001   0.000000000E+000   0.000000000E+000   1.000000000E+000   9.482614579E-269   1.728117249E-269   1.842122497E-298   2.683966827E-288   9.999615072E-001   2.968374430E-005   8.809008662E-006   0.000000000E+000   0.000000000E+000   9.999999990E-001   9.613243059E-010   9.362612553E-012   0.000000000E+000   0.000000000E+000   9.876186779E-001   1.233201312E-002   4.930899741E-005   0.000000000E+000   0.000000000E+000   8.779362995E-001   1.220637005E-001   1.219797666E-052   2.120166293E-051   2.450905517E-024   9.967495889E-001   3.208766809E-003   4.164433429E-005   1.254257103E-023   4.480153436E-026   1.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000000000E+000   3.439021756E-207   6.420743825E-207   0.000000000E+000   0.000000000E+000   9.999972750E-001   2.724952244E-006   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  1.655288035E+003   1.498687889E-011   4.575000000E+001   2.663589666E-001   4.597706350E-001   2.738703985E-001   0.000000000E+000   0.000000000E+000   1.000000000E+000   9.482614579E-269   1.728117249E-269   1.105273498E-298   1.610380096E-288   9.999615072E-001   2.968374430E-005   8.809008662E-006   3.242841181E-023   2.823560897E-025   9.999999990E-001   9.613243059E-010   9.362612553E-012   0.000000000E+000   0.000000000E+000   9.876186779E-001   1.233201312E-002   4.930899741E-005   0.000000000E+000   0.000000000E+000   8.779362995E-001   1.220637005E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.967495889E-001   3.208766809E-003   4.164433429E-005   0.000000000E+000   0.000000000E+000   1.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000000000E+000   3.439021756E-207   6.420743825E-207   0.000000000E+000   0.000000000E+000   9.999972750E-001   2.724952244E-006   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  1.698933871E+003   1.538204568E-011   4.575000000E+001   2.663589666E-001   4.597706350E-001   2.738703985E-001   0.000000000E+000   0.000000000E+000   1.000000000E+000   9.482614579E-269   1.728117249E-269   1.105273498E-298   1.610380096E-288   9.999615072E-001   2.968374430E-005   8.809008662E-006   3.242841181E-023   2.823560897E-025   9.999999990E-001   9.613243059E-010   9.362612553E-012   0.000000000E+000   0.000000000E+000   9.876186779E-001   1.233201312E-002   4.930899741E-005   0.000000000E+000   0.000000000E+000   8.779362995E-001   1.220637005E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.967495889E-001   3.208766809E-003   4.164433429E-005   2.508514206E-023   8.960306873E-026   1.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000000000E+000   3.439021755E-207   6.420743824E-207   0.000000000E+000   0.000000000E+000   9.999972750E-001   2.724952244E-006   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  1.774843341E+003   1.606932548E-011   4.575000000E+001   2.663589666E-001   4.597706350E-001   2.738703985E-001   0.000000000E+000   0.000000000E+000   1.000000000E+000   9.482614578E-269   1.728117249E-269   1.105273498E-298   1.610380096E-288   9.999615072E-001   2.968374430E-005   8.809008662E-006   3.242841181E-023   2.823560897E-025   9.999999990E-001   9.613243059E-010   9.362612553E-012   0.000000000E+000   0.000000000E+000   9.876186779E-001   1.233201312E-002   4.930899741E-005   0.000000000E+000   0.000000000E+000   8.779362995E-001   1.220637005E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.967495889E-001   3.208766809E-003   4.164433429E-005   2.132237075E-022   7.616260842E-025   1.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000000000E+000   3.439021755E-207   6.420743824E-207   0.000000000E+000   0.000000000E+000   9.999972750E-001   2.724952244E-006   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  1.850752810E+003   1.675660528E-011   4.575000000E+001   2.663589666E-001   4.597706350E-001   2.738703985E-001   0.000000000E+000   0.000000000E+000   1.000000000E+000   9.482614577E-269   1.728117249E-269   1.105273498E-298   1.610380096E-288   9.999615072E-001   2.968374430E-005   8.809008662E-006   3.513077946E-023   3.058857638E-025   9.999999990E-001   9.613243059E-010   9.362612553E-012   0.000000000E+000   0.000000000E+000   9.876186779E-001   1.233201312E-002   4.930899741E-005   0.000000000E+000   0.000000000E+000   8.779362995E-001   1.220637005E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.967495889E-001   3.208766809E-003   4.164433429E-005   0.000000000E+000   0.000000000E+000   1.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000000000E+000   3.439021755E-207   6.420743824E-207   0.000000000E+000   0.000000000E+000   9.999972750E-001   2.724952244E-006   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  1.926662280E+003   1.744388509E-011   4.575000000E+001   2.663589666E-001   4.597706350E-001   2.738703985E-001   0.000000000E+000   0.000000000E+000   1.000000000E+000   9.482614576E-269   1.728117249E-269   1.105273498E-298   1.610380096E-288   9.999615072E-001   2.968374430E-005   8.809008662E-006   0.000000000E+000   0.000000000E+000   9.999999990E-001   9.613243059E-010   9.362612553E-012   0.000000000E+000   0.000000000E+000   9.876186779E-001   1.233201312E-002   4.930899741E-005   0.000000000E+000   0.000000000E+000   8.779362995E-001   1.220637005E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.967495889E-001   3.208766809E-003   4.164433429E-005   5.017028411E-023   1.792061375E-025   1.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000000000E+000   3.439021755E-207   6.420743823E-207   0.000000000E+000   0.000000000E+000   9.999972750E-001   2.724952244E-006   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  2.002571750E+003   1.813116489E-011   4.575000000E+001   2.663589666E-001   4.597706350E-001   2.738703985E-001   0.000000000E+000   0.000000000E+000   1.000000000E+000   9.482614575E-269   1.728117248E-269   3.684244994E-299   5.367933654E-289   9.999615072E-001   2.968374430E-005   8.809008662E-006   3.513077946E-023   3.058857638E-025   9.999999990E-001   9.613243059E-010   9.362612553E-012   0.000000000E+000   0.000000000E+000   9.876186779E-001   1.233201312E-002   4.930899741E-005   0.000000000E+000   0.000000000E+000   8.779362995E-001   1.220637005E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.967495889E-001   3.208766809E-003   4.164433429E-005   6.396711224E-022   2.284878253E-024   1.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000000000E+000   3.439021755E-207   6.420743823E-207   0.000000000E+000   0.000000000E+000   9.999972750E-001   2.724952244E-006   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  2.078481220E+003   1.881844469E-011   4.575000000E+001   2.663589666E-001   4.597706350E-001   2.738703985E-001   0.000000000E+000   0.000000000E+000   1.000000000E+000   9.482614575E-269   1.728117248E-269   7.368489987E-299   1.073586731E-288   9.999615072E-001   2.968374430E-005   8.809008662E-006   3.513077946E-023   3.058857638E-025   9.999999990E-001   9.613243059E-010   9.362612553E-012   0.000000000E+000   0.000000000E+000   9.876186779E-001   1.233201312E-002   4.930899741E-005   0.000000000E+000   0.000000000E+000   8.779362995E-001   1.220637005E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.967495889E-001   3.208766809E-003   4.164433429E-005   0.000000000E+000   0.000000000E+000   1.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000000000E+000   3.439021754E-207   6.420743822E-207   0.000000000E+000   0.000000000E+000   9.999972750E-001   2.724952244E-006   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  2.154390690E+003   1.950572449E-011   4.575000000E+001   2.663589666E-001   4.597706350E-001   2.738703985E-001   0.000000000E+000   0.000000000E+000   1.000000000E+000   9.482614574E-269   1.728117248E-269   1.105273498E-298   1.610380096E-288   9.999615072E-001   2.968374430E-005   8.809008662E-006   0.000000000E+000   0.000000000E+000   9.999999990E-001   9.613243059E-010   9.362612553E-012   0.000000000E+000   0.000000000E+000   9.876186779E-001   1.233201312E-002   4.930899741E-005   0.000000000E+000   0.000000000E+000   8.779362995E-001   1.220637005E-001   1.219797666E-052   2.120166293E-051   2.450905517E-024   9.967495889E-001   3.208766809E-003   4.164433429E-005   0.000000000E+000   0.000000000E+000   1.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000000000E+000   3.439021754E-207   6.420743822E-207   0.000000000E+000   0.000000000E+000   9.999972750E-001   2.724952244E-006   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  2.230300160E+003   2.019300429E-011   4.575000000E+001   2.663589666E-001   4.597706350E-001   2.738703985E-001   0.000000000E+000   0.000000000E+000   1.000000000E+000   9.482614573E-269   1.728117248E-269   1.105273498E-298   1.610380096E-288   9.999615072E-001   2.968374430E-005   8.809008662E-006   0.000000000E+000   0.000000000E+000   9.999999990E-001   9.613243059E-010   9.362612553E-012   0.000000000E+000   0.000000000E+000   9.876186779E-001   1.233201312E-002   4.930899741E-005   0.000000000E+000   0.000000000E+000   8.779362995E-001   1.220637005E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.967495889E-001   3.208766809E-003   4.164433429E-005   0.000000000E+000   0.000000000E+000   1.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000000000E+000   3.439021754E-207   6.420743822E-207   0.000000000E+000   0.000000000E+000   9.999972750E-001   2.724952244E-006   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  2.306209630E+003   2.088028410E-011   4.575000000E+001   2.663589666E-001   4.597706350E-001   2.738703985E-001   0.000000000E+000   0.000000000E+000   1.000000000E+000   9.482614572E-269   1.728117248E-269   7.368489987E-299   1.073586731E-288   9.999615072E-001   2.968374430E-005   8.809008662E-006   3.783314711E-023   3.294154379E-025   9.999999990E-001   9.613243059E-010   9.362612553E-012   0.000000000E+000   0.000000000E+000   9.876186779E-001   1.233201312E-002   4.930899741E-005   0.000000000E+000   0.000000000E+000   8.779362995E-001   1.220637005E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.967495889E-001   3.208766809E-003   4.164433429E-005   3.135642757E-022   1.120038359E-024   1.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000000000E+000   3.439021754E-207   6.420743821E-207   0.000000000E+000   0.000000000E+000   9.999972750E-001   2.724952244E-006   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  2.382119100E+003   2.156756390E-011   4.575000000E+001   2.663589666E-001   4.597706350E-001   2.738703985E-001   0.000000000E+000   0.000000000E+000   1.000000000E+000   9.482614571E-269   1.728117248E-269   3.684244994E-299   5.367933654E-289   9.999615072E-001   2.968374430E-005   8.809008662E-006   4.053551476E-023   3.529451121E-025   9.999999990E-001   9.613243059E-010   9.362612553E-012   0.000000000E+000   0.000000000E+000   9.876186779E-001   1.233201312E-002   4.930899741E-005   0.000000000E+000   0.000000000E+000   8.779362995E-001   1.220637005E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.967495889E-001   3.208766809E-003   4.164433429E-005   1.630534234E-022   5.824199467E-025   1.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000000000E+000   3.439021754E-207   6.420743821E-207   0.000000000E+000   0.000000000E+000   9.999972750E-001   2.724952244E-006   2.055685801E-059   1.338586103E-058   3.829539873E-029 
  2.458028570E+003   2.225484370E-011   4.575000000E+001   2.663589666E-001   4.597706350E-001   2.738703985E-001   0.000000000E+000   0.000000000E+000   1.000000000E+000   9.482614571E-269   1.728117248E-269   2.210546996E-298   3.220760192E-288   9.999615072E-001   2.968374430E-005   8.809008662E-006   0.000000000E+000   0.000000000E+000   9.999999990E-001   9.613243059E-010   9.362612553E-012   0.000000000E+000   0.000000000E+000   9.876186779E-001   1.233201312E-002   4.930899741E-005   0.000000000E+000   0.000000000E+000   8.779362995E-001   1.220637005E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.967495889E-001   3.208766809E-003   4.164433429E-005   0.000000000E+000   0.000000000E+000   1.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000000000E+000   3.439021753E-207   6.420743820E-207   4.726973179E-231   1.257729983E-225   9.999972750E-001   2.724952244E-006   0.000000000E+000   0.000000000E+000   0.000000000E+000 
  2.533938040E+003   2.294212350E-011   4.575000000E+001   2.663589666E-001   4.597706350E-001   2.738703985E-001   0.000000000E+000   0.000000000E+000   1.000000000E+000   9.482614570E-269   1.728117247E-269   1.473697997E-298   2.147173462E-288   9.999615072E-001   2.968374430E-005   8.809008662E-006   4.053551476E-023   3.529451121E-025   9.999999990E-001   9.613243059E-010   9.362612553E-012   0.000000000E+000   0.000000000E+000   9.876186779E-001   1.233201312E-002   4.930899741E-005   0.000000000E+000   0.000000000E+000   8.779362995E-001   1.220637005E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.967495889E-001   3.208766809E-003   4.164433429E-005   1.539532440E-216   0.000000000E+000   1.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000000000E+000   3.439021753E-207   6.420743820E-207   0.000000000E+000   0.000000000E+000   9.999972750E-001   2.724952244E-006   2.055685801E-059   1.338586103E-058   3.829539873E-029 
  2.609847510E+003   2.362940330E-011   4.575000000E+001   2.663589666E-001   4.597706350E-001   2.738703985E-001   0.000000000E+000   0.000000000E+000   1.000000000E+000   9.482614569E-269   1.728117247E-269   1.105273498E-298   1.610380096E-288   9.999615072E-001   2.968374430E-005   8.809008662E-006   4.053551476E-023   3.529451121E-025   9.999999990E-001   9.613243059E-010   9.362612553E-012   0.000000000E+000   0.000000000E+000   9.876186779E-001   1.233201312E-002   4.930899741E-005   0.000000000E+000   0.000000000E+000   8.779362995E-001   1.220637005E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000   9.967495889E-001   3.208766809E-003   4.164433429E-005   2.006811365E-022   7.168245498E-025   1.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.000000000E+000   3.439021753E-207   6.420743819E-207   4.726973179E-231   1.257729983E-225   9.999972750E-001   2.724952244E-006   2.055685801E-059   1.338586103E-058   3.829539873E-029 
