          distance              timeN                 Tn                 Ti                 Te         Total_cool         molec_cool              E(H2)            E(13CO)              E(OH)             E(NH3)            E(r,CO)            E(v,CO)              E(CO)         E(r,o-H2O)         E(r,p-H2O)           E(v,H2O)             E(H2O)           B_photel             Lymana              E(C+)             E(Si+)               E(H)               E(C)              E(Si)               E(O)              E(S+)              E(N+)             E(Fe+) 
  1.463594445E+015   1.325433843E+001   5.946623609E+001   8.763411024E+002   1.234552440E+003   7.401052347E-021   5.990802682E-022   2.293490887E-022   6.606860738E-024   1.811802386E-025   8.595477054E-026   5.915905050E-022   1.549677957E-051   5.915905050E-022   4.019838891E-025   2.137836035E-025   1.720783545E-046   6.157674925E-025   3.889210175E-022   1.845797965E-054   1.359860106E-021   5.184959951E-021   4.699822700E-060   3.218991722E-022   2.016373004E-023   3.137466601E-022   2.138727152E-029   2.327748700E-031   0.000000000E+000 
  1.463986186E+015   1.325789020E+001   5.950769854E+001   8.784692468E+002   1.235786907E+003   7.408644511E-021   5.996204438E-022   2.310032717E-022   6.612692365E-024   1.815790236E-025   8.607560188E-026   5.921233906E-022   1.612545680E-051   5.921233906E-022   4.025979779E-025   2.141082153E-025   1.773697517E-046   6.167061932E-025   3.889695036E-022   1.966645446E-054   1.360229487E-021   5.189258894E-021   5.172124581E-060   3.219897967E-022   2.019437270E-023   3.147067321E-022   2.175375633E-029   2.326466644E-031   0.000000000E+000 
  1.464377928E+015   1.326144197E+001   5.954928300E+001   8.806025695E+002   1.237020664E+003   7.416252420E-021   6.001622231E-022   2.326710206E-022   6.618541304E-024   1.819793792E-025   8.619679728E-026   5.926578577E-022   1.678071266E-051   5.926578577E-022   4.032140736E-025   2.144338622E-025   1.828326928E-046   6.176479358E-025   3.890180514E-022   2.095058400E-054   1.360598909E-021   5.193553309E-021   5.690492557E-060   3.220805756E-022   2.022512781E-023   3.156713349E-022   2.212556534E-029   2.325189581E-031   0.000000000E+000 
  1.464769669E+015   1.326499375E+001   5.959098983E+001   8.827410810E+002   1.238253719E+003   7.423876231E-021   6.007056103E-022   2.343524603E-022   6.624407603E-024   1.823813120E-025   8.631835794E-026   5.931939103E-022   1.746371232E-051   5.931939103E-022   4.038321838E-025   2.147605481E-025   1.884729937E-046   6.185927319E-025   3.890666611E-022   2.231489085E-054   1.360968373E-021   5.197843202E-021   6.259285300E-060   3.221715088E-022   2.025599582E-023   3.166404918E-022   2.250276265E-029   2.323917492E-031   0.000000000E+000 
  1.465161410E+015   1.326854554E+001   5.963281938E+001   8.848847921E+002   1.239486078E+003   7.431516104E-021   6.012506095E-022   2.360477170E-022   6.630291307E-024   1.827848286E-025   8.644028508E-026   5.937315525E-022   1.817567369E-051   5.937315525E-022   4.044523163E-025   2.150882767E-025   1.942966750E-046   6.195405930E-025   3.891153326E-022   2.376415541E-054   1.361337880E-021   5.202128577E-021   6.883261345E-060   3.222625963E-022   2.028697717E-023   3.176142261E-022   2.288541298E-029   2.322650361E-031   0.000000000E+000 
  1.465553152E+015   1.327209733E+001   5.967477199E+001   8.870337134E+002   1.240717748E+003   7.439172201E-021   6.017972247E-022   2.377569182E-022   6.636192462E-024   1.831899357E-025   8.656257992E-026   5.942707882E-022   1.891786990E-051   5.942707882E-022   4.050744789E-025   2.154170519E-025   2.003099699E-046   6.204915308E-025   3.891640660E-022   2.530342985E-054   1.361707431E-021   5.206409440E-021   7.567614645E-060   3.223538380E-022   2.031807230E-023   3.185925612E-022   2.327358160E-029   2.321388168E-031   0.000000000E+000 
  1.466160272E+015   1.327760192E+001   5.974003408E+001   8.903744291E+002   1.242625245E+003   7.451071557E-021   6.026490784E-022   2.404336897E-022   6.645372655E-024   1.838209288E-025   8.675284173E-026   5.951111605E-022   2.013099505E-051   5.951111605E-022   4.060427740E-025   2.159286755E-025   2.100191750E-046   6.219714494E-025   3.892397156E-022   2.787941893E-054   1.362280253E-021   5.213035014E-021   8.760936365E-060   3.224955487E-022   2.036648936E-023   3.201179296E-022   2.388622251E-029   2.319441741E-031   0.000000000E+000 
  1.466767392E+015   1.328310653E+001   5.980559389E+001   8.937277244E+002   1.244531129E+003   7.463009373E-021   6.035033270E-022   2.431447484E-022   6.654595045E-024   1.844557835E-025   8.694399422E-026   5.959538734E-022   2.142519926E-051   5.959538734E-022   4.070159543E-025   2.164428249E-025   2.202244884E-046   6.234587792E-025   3.893155145E-022   3.070583504E-054   1.362853190E-021   5.219649784E-021   1.013664198E-059   3.226376293E-022   2.041518244E-023   3.216544935E-022   2.451252422E-029   2.317507069E-031   0.000000000E+000 
  1.467374513E+015   1.328861116E+001   5.987145273E+001   8.970936389E+002   1.246435425E+003   7.474987783E-021   6.043614976E-022   2.458905863E-022   6.663859805E-024   1.850945252E-025   8.713604199E-026   5.968004536E-022   2.280610233E-051   5.968004536E-022   4.079940880E-025   2.169595260E-025   2.309524178E-046   6.249536140E-025   3.893914628E-022   3.380589546E-054   1.363426250E-021   5.226253768E-021   1.172173648E-059   3.227800794E-022   2.046415321E-023   3.232023420E-022   2.515273820E-029   2.315584089E-031   0.000000000E+000 
  1.467981633E+015   1.329411581E+001   5.993761192E+001   9.004722124E+002   1.248338158E+003   7.487007415E-021   6.052236054E-022   2.486717032E-022   6.673167107E-024   1.857371793E-025   8.732898966E-026   5.976509162E-022   2.427972640E-051   5.976509162E-022   4.089772046E-025   2.174787932E-025   2.422309434E-046   6.264559979E-025   3.894675610E-022   3.720486714E-054   1.363999438E-021   5.232846986E-021   1.354709663E-059   3.229228987E-022   2.051340337E-023   3.247615647E-022   2.580711927E-029   2.313672736E-031   0.000000000E+000 
  1.469064507E+015   1.330393408E+001   6.005636476E+001   9.065298657E+002   1.251728108E+003   7.508553541E-021   6.067743862E-022   2.537213412E-022   6.689873981E-024   1.868932256E-025   8.767538425E-026   5.991807889E-022   2.715878532E-051   5.991807889E-022   4.107432649E-025   2.184114120E-025   2.638079116E-046   6.291546769E-025   3.896036641E-022   4.409692715E-054   1.365022130E-021   5.244580146E-021   1.751284085E-059   3.231785499E-022   2.060194599E-023   3.275711513E-022   2.701026845E-029   2.310292273E-031   0.000000000E+000 
  1.470147382E+015   1.331375241E+001   6.017608483E+001   9.126281411E+002   1.255113291E+003   7.530233245E-021   6.083345282E-022   2.588877698E-022   6.706717727E-024   1.880619475E-025   8.802468301E-026   6.007198462E-022   3.039401289E-051   6.007198462E-022   4.125253571E-025   2.193522993E-025   2.874123111E-046   6.318776564E-025   3.897402463E-022   5.220437129E-054   1.366045297E-021   5.256279238E-021   2.260011574E-059   3.234353719E-022   2.069139254E-023   3.304177300E-022   2.826080066E-029   2.306948253E-031   0.000000000E+000 
  1.471230256E+015   1.332357081E+001   6.029677972E+001   9.187672925E+002   1.258493865E+003   7.552053598E-021   6.099074189E-022   2.641740079E-022   6.723699331E-024   1.892434937E-025   8.837691270E-026   6.022714739E-022   3.403114536E-051   6.022714739E-022   4.143237402E-025   2.203015648E-025   3.132434707E-046   6.346253051E-025   3.898773090E-022   6.173106701E-054   1.367068936E-021   5.267944400E-021   2.911527986E-059   3.236933638E-022   2.078175283E-023   3.333018273E-022   2.956028359E-029   2.303640311E-031   0.000000000E+000 
  1.472313130E+015   1.333338927E+001   6.041845706E+001   9.249475831E+002   1.261870007E+003   7.574018437E-021   6.114931461E-022   2.695831562E-022   6.740819783E-024   1.904380149E-025   8.873210032E-026   6.038357583E-022   3.812199038E-051   6.038357583E-022   4.161385891E-025   2.212592938E-025   3.415210983E-046   6.373978829E-025   3.900148539E-022   7.291345650E-054   1.368093011E-021   5.279575782E-021   3.744556497E-059   3.239525263E-022   2.087303682E-023   3.362239772E-022   3.091036056E-029   2.300368067E-031   0.000000000E+000 
  1.473396004E+015   1.334320780E+001   6.054112455E+001   9.311692478E+002   1.265241872E+003   7.596131686E-021   6.130917977E-022   2.751183996E-022   6.758080077E-024   1.916456634E-025   8.909027309E-026   6.054127860E-022   4.272525746E-051   6.054127860E-022   4.179700807E-025   2.222255726E-025   3.724874370E-046   6.401956533E-025   3.901528826E-022   8.602538034E-054   1.369117499E-021   5.291173509E-021   4.807960450E-059   3.242128589E-022   2.096525457E-023   3.391847212E-022   3.231270670E-029   2.297131147E-031   0.000000000E+000 
  1.474478879E+015   1.335302639E+001   6.066478995E+001   9.374325006E+002   1.268609589E+003   7.618397369E-021   6.147034619E-022   2.807830093E-022   6.775481209E-024   1.928665932E-025   8.945145849E-026   6.070026438E-022   4.790750501E-051   6.070026438E-022   4.198183941E-025   2.232004884E-025   4.064096561E-046   6.430188825E-025   3.902913966E-022   1.013836412E-053   1.370142404E-021   5.302737692E-021   6.163301697E-059   3.244743603E-022   2.105841626E-023   3.421846087E-022   3.376901627E-029   2.293929198E-031   0.000000000E+000 
  1.475561753E+015   1.336284504E+001   6.078946107E+001   9.437375582E+002   1.271973276E+003   7.640819626E-021   6.163282270E-022   2.865803454E-022   6.793024179E-024   1.941009604E-025   8.981568425E-026   6.086054184E-022   5.374422087E-051   6.086054184E-022   4.216837105E-025   2.241841296E-025   4.435825033E-046   6.458678401E-025   3.904303977E-022   1.193544311E-053   1.371167747E-021   5.314268449E-021   7.888027939E-059   3.247370284E-022   2.115253218E-023   3.452241972E-022   3.528101555E-029   2.290761885E-031   0.000000000E+000 
  1.476644627E+015   1.337266376E+001   6.091514577E+001   9.500846491E+002   1.275333052E+003   7.663402700E-021   6.179661816E-022   2.925138591E-022   6.810709992E-024   1.953489229E-025   9.018297833E-026   6.102211969E-022   6.032105552E-051   6.102211969E-022   4.235662134E-025   2.251765852E-025   4.843312480E-046   6.487427987E-025   3.905698874E-022   1.403606908E-053   1.372193545E-021   5.325765905E-021   1.007943500E-058   3.250008610E-022   2.124761275E-023   3.483040516E-022   3.685047706E-029   2.287628882E-031   0.000000000E+000 
  1.477727501E+015   1.338248255E+001   6.104185198E+001   9.564740083E+002   1.278689036E+003   7.686150941E-021   6.196174144E-022   2.985870949E-022   6.828539653E-024   1.966106402E-025   9.055336892E-026   6.118500667E-022   6.773523019E-051   6.118500667E-022   4.254660886E-025   2.261779455E-025   5.290149475E-046   6.516440341E-025   3.907098673E-022   1.648904815E-053   1.373219810E-021   5.337230192E-021   1.285958155E-058   3.252658561E-022   2.134366852E-023   3.514247455E-022   3.847922448E-029   2.284529864E-031   0.000000000E+000 
  1.478810376E+015   1.339230141E+001   6.116958768E+001   9.629058705E+002   1.282041348E+003   7.709068802E-021   6.212820142E-022   3.048036935E-022   6.846514171E-024   1.978862741E-025   9.092688450E-026   6.134921150E-022   7.609714515E-051   6.134921150E-022   4.273835238E-025   2.271883016E-025   5.780300734E-046   6.545718254E-025   3.908503391E-022   1.935065017E-053   1.374246553E-021   5.348661446E-021   1.638137595E-058   3.255320115E-022   2.144071015E-023   3.545868602E-022   4.016913153E-029   2.281464508E-031   0.000000000E+000 
  1.479893250E+015   1.340212033E+001   6.129836093E+001   9.693804689E+002   1.285390104E+003   7.732160842E-021   6.229600701E-022   3.111673941E-022   6.864634560E-024   1.991759879E-025   9.130355376E-026   6.151474296E-022   8.553221751E-051   6.151474296E-022   4.293187093E-025   2.282077457E-025   6.318145386E-046   6.575264550E-025   3.909913045E-022   2.268569155E-053   1.375273783E-021   5.360059799E-021   2.083610633E-058   3.257993249E-022   2.153874842E-023   3.577909854E-022   4.192212042E-029   2.278432495E-031   0.000000000E+000 
  1.480976124E+015   1.341193931E+001   6.142817981E+001   9.758980363E+002   1.288735419E+003   7.755431729E-021   6.246516714E-022   3.176820372E-022   6.882901833E-024   2.004799470E-025   9.168340567E-026   6.168160980E-022   9.618298176E-051   6.168160980E-022   4.312718376E-025   2.292363710E-025   6.908521701E-046   6.605082086E-025   3.911327650E-022   2.656876795E-053   1.376301508E-021   5.371425387E-021   2.646274603E-058   3.260677941E-022   2.163779424E-023   3.610377192E-022   4.374016203E-029   2.275433510E-031   0.000000000E+000 
  1.482058999E+015   1.342175837E+001   6.155905248E+001   9.824588069E+002   1.292077404E+003   7.778886246E-021   6.263569075E-022   3.243515669E-022   6.901317009E-024   2.017983188E-025   9.206646942E-026   6.184982083E-022   1.082114917E-050   6.184982083E-022   4.332431037E-025   2.302742718E-025   7.556776786E-046   6.635173755E-025   3.912747224E-022   3.108565646E-053   1.377329736E-021   5.382758346E-021   3.355943856E-058   3.263374166E-022   2.173785867E-023   3.643276681E-022   4.562527742E-029   2.272467243E-031   0.000000000E+000 
  1.483141873E+015   1.343157749E+001   6.169098718E+001   9.890630153E+002   1.295416166E+003   7.802529292E-021   6.280758678E-022   3.311800344E-022   6.919881107E-024   2.031312727E-025   9.245277450E-026   6.201938484E-022   1.218020681E-050   6.201938484E-022   4.352327047E-025   2.313215432E-025   8.268821805E-046   6.665542480E-025   3.914171783E-022   3.633490880E-053   1.378358474E-021   5.394058817E-021   4.249765418E-058   3.266081896E-022   2.183895286E-023   3.676614473E-022   4.757953923E-029   2.269533389E-031   0.000000000E+000 
  1.484224747E+015   1.344139668E+001   6.182399216E+001   9.957108967E+002   1.298751811E+003   7.826365883E-021   6.298086420E-022   3.381716000E-022   6.938595150E-024   2.044789799E-025   9.284235062E-026   6.219031064E-022   1.371644425E-050   6.219031064E-022   4.372408405E-025   2.323782817E-025   9.051193370E-046   6.696191222E-025   3.915601343E-022   4.242965962E-053   1.379387724E-021   5.405326939E-021   5.373961711E-058   3.268801107E-022   2.194108812E-023   3.710396807E-022   4.960507273E-029   2.266631648E-031   0.000000000E+000 
  1.485307621E+015   1.345121593E+001   6.195807577E+001   1.002402686E+003   1.302084444E+003   7.850401155E-021   6.315553198E-022   3.453305366E-022   6.957460163E-024   2.058416137E-025   9.323522776E-026   6.236260705E-022   1.545373562E-050   6.236260705E-022   4.392677130E-025   2.334445847E-025   9.911121791E-046   6.727122978E-025   3.917035922E-022   4.949967730E-053   1.380417489E-021   5.416562854E-021   6.785973200E-058   3.271531769E-022   2.204427587E-023   3.744630007E-022   5.170405661E-029   2.263761719E-031   0.000000000E+000 
  1.486390496E+015   1.346103526E+001   6.209324642E+001   1.009138617E+003   1.305414163E+003   7.874640370E-021   6.333159912E-022   3.526612323E-022   6.976477171E-024   2.072193494E-025   9.363143617E-026   6.253628292E-022   1.741926817E-050   6.253628292E-022   4.413135270E-025   2.345205507E-025   1.085660698E-045   6.758340777E-025   3.918475535E-022   5.769368824E-053   1.381447767E-021   5.427766705E-021   8.557089543E-058   3.274273855E-022   2.214852768E-023   3.779320486E-022   5.387872367E-029   2.260923311E-031   0.000000000E+000 
  1.487473370E+015   1.347085465E+001   6.222951255E+001   1.015918926E+003   1.308741065E+003   7.899088914E-021   6.350907461E-022   3.601681938E-022   6.995647204E-024   2.086123645E-025   9.403100636E-026   6.271134707E-022   1.964401431E-050   6.271134707E-022   4.433784895E-025   2.356062793E-025   1.189650289E-045   6.789847688E-025   3.919920201E-022   6.718200921E-053   1.382478556E-021   5.438938636E-021   1.077567670E-057   3.277027334E-022   2.225385524E-023   3.814474746E-022   5.613136159E-029   2.258116132E-031   0.000000000E+000 
  1.488556244E+015   1.348067411E+001   6.236688269E+001   1.022743847E+003   1.312065243E+003   7.923752302E-021   6.368796744E-022   3.678560490E-022   7.014971293E-024   2.100208384E-025   9.443396909E-026   6.288780837E-022   2.216327265E-050   6.288780837E-022   4.454628104E-025   2.367018712E-025   1.304061147E-045   6.821646816E-025   3.921369936E-022   7.815952629E-053   1.383509848E-021   5.450078791E-021   1.355113018E-057   3.279792174E-022   2.236027038E-023   3.850099389E-022   5.846431377E-029   2.255339896E-031   0.000000000E+000 
  1.489639118E+015   1.349049364E+001   6.250536542E+001   1.029613614E+003   1.315386785E+003   7.948636181E-021   6.386828664E-022   3.757295509E-022   7.034450469E-024   2.114449526E-025   9.484035541E-026   6.306567565E-022   2.501728813E-050   6.306567565E-022   4.475667019E-025   2.378074282E-025   1.429978720E-045   6.853741301E-025   3.922824756E-022   9.084906338E-053   1.384541634E-021   5.461187317E-021   1.701871204E-057   3.282568345E-022   2.246778507E-023   3.886201104E-022   6.087997996E-029   2.252594320E-031   0.000000000E+000 
  1.490721993E+015   1.350031325E+001   6.264496939E+001   1.036528461E+003   1.318705778E+003   7.973746334E-021   6.405004122E-022   3.837935802E-022   7.054085766E-024   2.128848907E-025   9.525019662E-026   6.324495779E-022   2.825196317E-050   6.324495779E-022   4.496903789E-025   2.389230534E-025   1.568605352E-045   6.886134323E-025   3.924284680E-022   1.055051881E-052   1.385573898E-021   5.472264362E-021   2.134546193E-057   3.285355814E-022   2.257641143E-023   3.922786670E-022   6.338081700E-029   2.249879124E-031   0.000000000E+000 
  1.491804867E+015   1.351013292E+001   6.278570330E+001   1.043488621E+003   1.322022301E+003   7.999088681E-021   6.423324020E-022   3.920531490E-022   7.073878219E-024   2.143408387E-025   9.566352431E-026   6.342566365E-022   3.191967346E-050   6.342566365E-022   4.518340591E-025   2.400488509E-025   1.721273241E-045   6.918829100E-025   3.925749723E-022   1.224185083E-052   1.386606622E-021   5.483310072E-021   2.673741205E-057   3.288154545E-022   2.268616169E-023   3.959862965E-022   6.596933924E-029   2.247194033E-031   0.000000000E+000 
  1.492887741E+015   1.351995266E+001   6.292757591E+001   1.050494327E+003   1.325336431E+003   8.024669282E-021   6.441789260E-022   4.005134044E-022   7.093828865E-024   2.158129843E-025   9.608037032E-026   6.360780209E-022   3.608020415E-050   6.360780209E-022   4.539979629E-025   2.411849261E-025   1.889458874E-045   6.951828889E-025   3.927219904E-022   1.419205189E-052   1.387639780E-021   5.494324597E-021   3.344838307E-057   3.290964503E-022   2.279704824E-023   3.997436960E-022   6.864811905E-029   2.244538772E-031   0.000000000E+000 
  1.493970616E+015   1.352977247E+001   6.307059607E+001   1.057545810E+003   1.328648237E+003   8.050494341E-021   6.460400746E-022   4.091796317E-022   7.113938740E-024   2.173015177E-025   9.650076678E-026   6.379138198E-022   4.080182444E-050   6.379138198E-022   4.561823132E-025   2.423313854E-025   2.074799108E-045   6.985136986E-025   3.928695238E-022   1.643890645E-052   1.388673342E-021   5.505308087E-021   4.179069467E-057   3.293785654E-022   2.290908362E-023   4.035515723E-022   7.141978705E-029   2.241913073E-031   0.000000000E+000 
  1.495053490E+015   1.353959235E+001   6.321477266E+001   1.064643301E+003   1.331957784E+003   8.076570208E-021   6.479159378E-022   4.180572579E-022   7.134208884E-024   2.188066313E-025   9.692474610E-026   6.397641219E-022   4.616252165E-050   6.397641219E-022   4.583873361E-025   2.434883366E-025   2.279109085E-045   7.018756726E-025   3.930175745E-022   1.902544912E-052   1.389707270E-021   5.516260690E-021   5.214819135E-057   3.296617958E-022   2.302228049E-023   4.074106420E-022   7.428703234E-029   2.239316668E-031   0.000000000E+000 
  1.496136364E+015   1.354941231E+001   6.336011465E+001   1.071787028E+003   1.335265131E+003   8.102903382E-021   6.498066061E-022   4.271518560E-022   7.154640334E-024   2.203285195E-025   9.735234096E-026   6.416290157E-022   5.225141879E-050   6.416290157E-022   4.606132602E-025   2.446558886E-025   2.504402201E-045   7.052691487E-025   3.931661440E-022   2.200065681E-052   1.390741518E-021   5.527182559E-021   6.499206496E-057   3.299461378E-022   2.313665168E-023   4.113216316E-022   7.725260244E-029   2.236749293E-031   0.000000000E+000 
  1.496392122E+015   1.355173164E+001   6.339461331E+001   1.073481042E+003   1.336045960E+003   8.109156269E-021   6.502504348E-022   4.293321549E-022   7.159489591E-024   2.206904364E-025   9.745386372E-026   6.420667258E-022   5.380662629E-050   6.420667258E-022   4.611419038E-025   2.449331589E-025   2.560914370E-045   7.060750627E-025   3.932013097E-022   2.276600399E-052   1.390985832E-021   5.529757667E-021   6.844892063E-057   3.300134569E-022   2.316383724E-023   4.122530069E-022   7.796768270E-029   2.236147128E-031   0.000000000E+000 
  1.496504807E+015   1.355275352E+001   6.340983389E+001   1.074228230E+003   1.336389947E+003   8.111917235E-021   6.504475580E-022   4.302967339E-022   7.161629002E-024   2.208501944E-025   9.749865830E-026   6.422611494E-022   5.450688344E-050   6.422611494E-022   4.613752369E-025   2.450555239E-025   2.586231786E-045   7.064307608E-025   3.932168126E-022   2.311126787E-052   1.391093479E-021   5.530891692E-021   7.002824211E-057   3.300431366E-022   2.317583598E-023   4.126642959E-022   7.828453958E-029   2.235882328E-031   0.000000000E+000 
  1.496565892E+015   1.355330746E+001   6.341809009E+001   1.074633481E+003   1.336576409E+003   8.113415275E-021   6.505546371E-022   4.308206356E-022   7.162789483E-024   2.209368742E-025   9.752295740E-026   6.423667640E-022   5.489039800E-050   6.423667640E-022   4.615018247E-025   2.451219064E-025   2.600064511E-045   7.066237311E-025   3.932252189E-022   2.330052794E-052   1.391151835E-021   5.531506293E-021   7.089915627E-057   3.300592306E-022   2.318234573E-023   4.128874895E-022   7.845676527E-029   2.235738914E-031   0.000000000E+000 
  1.496626976E+015   1.355386141E+001   6.342635003E+001   1.075038881E+003   1.336762863E+003   8.114914468E-021   6.506620684E-022   4.313452532E-022   7.163950483E-024   2.210236081E-025   9.754726814E-026   6.424727302E-022   5.527669102E-050   6.424727302E-022   4.616284902E-025   2.451883261E-025   2.613974079E-045   7.068168163E-025   3.932336268E-022   2.349127672E-052   1.391210190E-021   5.532120797E-021   7.178062277E-057   3.300753280E-022   2.318885927E-023   4.131108516E-022   7.862931634E-029   2.235595590E-031   0.000000000E+000 
  1.496688061E+015   1.355441535E+001   6.343461373E+001   1.075444428E+003   1.336949311E+003   8.116414512E-021   6.507695471E-022   4.318705878E-022   7.165112000E-024   2.211103964E-025   9.757159055E-026   6.425787432E-022   5.566578316E-050   6.425787432E-022   4.617552232E-025   2.452547801E-025   2.627960929E-045   7.070100032E-025   3.932420364E-022   2.368352546E-052   1.391268547E-021   5.532735204E-021   7.267276607E-057   3.300914290E-022   2.319537661E-023   4.133343824E-022   7.880219332E-029   2.235452358E-031   0.000000000E+000 
  1.496749146E+015   1.355496930E+001   6.344288117E+001   1.075850124E+003   1.337135752E+003   8.117915406E-021   6.508770735E-022   4.323966404E-022   7.166274036E-024   2.211972390E-025   9.759592462E-026   6.426848030E-022   5.605769524E-050   6.426848030E-022   4.618820238E-025   2.453212683E-025   2.642025506E-045   7.072032921E-025   3.932504477E-022   2.387728546E-052   1.391326904E-021   5.533349515E-021   7.357571207E-057   3.301075336E-022   2.320189775E-023   4.135580819E-022   7.897539671E-029   2.235309217E-031   0.000000000E+000 
  1.496810231E+015   1.355552324E+001   6.345115237E+001   1.076255968E+003   1.337322186E+003   8.119417152E-021   6.509846474E-022   4.329234121E-022   7.167436591E-024   2.212841360E-025   9.762027036E-026   6.427909097E-022   5.645244822E-050   6.427909097E-022   4.620088921E-025   2.453877908E-025   2.656168255E-045   7.073966829E-025   3.932588606E-022   2.407256812E-052   1.391385263E-021   5.533963728E-021   7.448958813E-057   3.301236416E-022   2.320842269E-023   4.137819502E-022   7.914892703E-029   2.235166168E-031   0.000000000E+000 
  1.496871315E+015   1.355607719E+001   6.345942733E+001   1.076661961E+003   1.337508614E+003   8.120919751E-021   6.510922688E-022   4.334509040E-022   7.168599664E-024   2.213710873E-025   9.764462777E-026   6.428970633E-022   5.685006325E-050   6.428970633E-022   4.621358281E-025   2.454543475E-025   2.670389625E-045   7.075901757E-025   3.932672751E-022   2.426938492E-052   1.391443621E-021   5.534577843E-021   7.541452304E-057   3.301397531E-022   2.321495143E-023   4.140059877E-022   7.932278479E-029   2.235023209E-031   0.000000000E+000 
  1.496932400E+015   1.355663114E+001   6.346770604E+001   1.077068101E+003   1.337695034E+003   8.122423205E-021   6.511999379E-022   4.339791172E-022   7.169763255E-024   2.214580931E-025   9.766899686E-026   6.430032638E-022   5.725056162E-050   6.430032638E-022   4.622628319E-025   2.455209387E-025   2.684690068E-045   7.077837705E-025   3.932756914E-022   2.446774740E-052   1.391501981E-021   5.535191862E-021   7.635064709E-057   3.301558682E-022   2.322148398E-023   4.142301942E-022   7.949697051E-029   2.234880341E-031   0.000000000E+000 
  1.496993485E+015   1.355718508E+001   6.347598851E+001   1.077474390E+003   1.337881449E+003   8.123927515E-021   6.513076546E-022   4.345080526E-022   7.170927366E-024   2.215451534E-025   9.769337765E-026   6.431095112E-022   5.765396477E-050   6.431095112E-022   4.623899034E-025   2.455875641E-025   2.699070038E-045   7.079774676E-025   3.932841092E-022   2.466766723E-052   1.391560341E-021   5.535805784E-021   7.729809204E-057   3.301719868E-022   2.322802034E-023   4.144545701E-022   7.967148470E-029   2.234737564E-031   0.000000000E+000 
  1.497054570E+015   1.355773903E+001   6.348427474E+001   1.077880828E+003   1.338067856E+003   8.125432681E-021   6.514154189E-022   4.350377113E-022   7.172091996E-024   2.216322682E-025   9.771777012E-026   6.432158056E-022   5.806029435E-050   6.432158056E-022   4.625170428E-025   2.456542239E-025   2.713529991E-045   7.081712668E-025   3.932925288E-022   2.486915611E-052   1.391618702E-021   5.536419610E-021   7.825699117E-057   3.301881089E-022   2.323456051E-023   4.146791154E-022   7.984632788E-029   2.234594878E-031   0.000000000E+000 
  1.497152191E+015   1.355862431E+001   6.349752507E+001   1.078530678E+003   1.338365746E+003   8.127840139E-021   6.515879546E-022   4.358856821E-022   7.173954311E-024   2.217716026E-025   9.775677689E-026   6.433859907E-022   5.871579385E-050   6.433859907E-022   4.627203769E-025   2.457608288E-025   2.736806153E-045   7.084812057E-025   3.933059878E-022   2.519444958E-052   1.391711972E-021   5.537400384E-021   7.981355802E-057   3.302138815E-022   2.324502051E-023   4.150383213E-022   8.012643528E-029   2.234367035E-031   0.000000000E+000 
  1.497351421E+015   1.356043103E+001   6.352459667E+001   1.079858095E+003   1.338973639E+003   8.132760347E-021   6.519406077E-022   4.376220116E-022   7.177759113E-024   2.220563944E-025   9.783647618E-026   6.437338412E-022   6.007730271E-050   6.437338412E-022   4.631358926E-025   2.459786665E-025   2.784954441E-045   7.091145591E-025   3.933334687E-022   2.587105303E-052   1.391902326E-021   5.539401217E-021   8.308444688E-057   3.302665070E-022   2.326639791E-023   4.157727481E-022   8.070070905E-029   2.233902763E-031   0.000000000E+000 
  1.497550651E+015   1.356223776E+001   6.355170837E+001   1.081187092E+003   1.339581460E+003   8.137689152E-021   6.522931709E-022   4.393661022E-022   7.181569449E-024   2.223417681E-025   9.791630023E-026   6.440815944E-022   6.147132639E-050   6.440815944E-022   4.635521126E-025   2.461968651E-025   2.833982641E-045   7.097489777E-025   3.933609672E-022   2.656509742E-052   1.392092687E-021   5.541401021E-021   8.648583477E-057   3.303191698E-022   2.328781600E-023   4.165089857E-022   8.127851484E-029   2.233439456E-031   0.000000000E+000 
  1.497749881E+015   1.356404448E+001   6.357886023E+001   1.082517673E+003   1.340189211E+003   8.142627193E-021   6.526462424E-022   4.411179913E-022   7.185385326E-024   2.226277252E-025   9.799624926E-026   6.444298486E-022   6.289866198E-050   6.444298486E-022   4.639690583E-025   2.464154312E-025   2.883907367E-045   7.103844895E-025   3.933884835E-022   2.727701361E-052   1.392283054E-021   5.543399796E-021   9.002278647E-057   3.303718700E-022   2.330927487E-023   4.172470388E-022   8.185987074E-029   2.232977110E-031   0.000000000E+000 
  1.497949111E+015   1.356585121E+001   6.360605229E+001   1.083849837E+003   1.340796891E+003   8.147574514E-021   6.529998225E-022   4.428777163E-022   7.189206751E-024   2.229142668E-025   9.807632346E-026   6.447786041E-022   6.436012657E-050   6.447786041E-022   4.643867313E-025   2.466343655E-025   2.934745555E-045   7.110210968E-025   3.934160174E-022   2.800724258E-052   1.392473426E-021   5.545397544E-021   9.370055775E-057   3.304246074E-022   2.333077458E-023   4.179869120E-022   8.244479489E-029   2.232515726E-031   0.000000000E+000 
